wp_post_id,name,price,lessons_count
4704,Курсы фотографии,0,0
4723,ФотоАЗ - курс для початківців з нуля та не тільки...,0,0
4723,"ФотоАС – курс для тих, хто продовжує навчання!",0,0
4723,ФотоАС - курс продлёнка – творчий!,0,0
4723,Курс Photoshop - Обробка цифрової фотографії,0,0
4723,"Курс ""PRO Портрет та світло!""",0,0
4723,"Курс ""Предметна та food фотографія!""",0,0
4723,"Курс ""Дитяча і сімейна зйомка""",0,0
4723,"Курс ""Весільна зйомка""",0,0
4723,"Курс ""Секрети заробітку для фотографа""",0,0
4723,Відеозйомка для фотографів,0,0
4725,ФОТОШКОЛА ДЛЯ НАЧИНАЮЩИХ В ОДЕССЕ,0,0
4725,ПРОДВИНУТАЯ ФОТОШКОЛА В ОДЕССЕ,0,0
4725,ШКОЛА ФОТОГРАФИИ ОНЛАЙН,0,0
4725,БЕСПЛАТНЫЙ МАРАФОН ПО ФОТОГРАФИИ,0,0
4725,Мастер-класс по фуд-фотографии,0,0
4728,Курс: Основы фотографии,0,0
4728,Курс «Профессиональный фотограф»,0,0
4728,Курс «Photoshop & Lightroom»,0,0
4728,Индивидуальное обучение,0,0
4876,3D-GAME ARTIST,1035,0
4876,MAYA ANIMATION,495,0
4876,ZBRUSH,0,0
4876,BLENDER,0,0
4876,3DSMAX,0,0
4876,UNITY,0,0
4876,UNREAL ENGINE,0,0
4876,CONCEPT ART,0,0
4876,AR-CREATOR,0,0
4876,3D графика,900,0
4876,Цифровой скульптинг,400,0
4876,Концепт-арт,350,0
5492,Веб разработка,0,0
5492,"Тестирование ПО, программирование и БД",0,0
5492,"Графика, дизайн, верстка",0,0
5492,"Курсы Linux, DevOps",0,0
5492,Курсы обучения Еxcel,0,0
5492,Управление проектами,0,0
5531,2D-Графика. Photoshop,0,0
5531,Создание сайтов,0,0
5531,Создание игр,0,0
5531,Робототехника,0,0
5531,Робототехника,0,0
5531,Проект + Soft Skills,0,0
5942,Полный курс визажа. 8000 грн,0,0
5942,Курс визажист для себя 500 грн урок,0,0
5942,Наращивание ресниц. 2000 грн,0,0
5942,Курс по прическам. 6000 грн,0,0
5942,Косоплетение. 2000 грн,0,0
5942,Мастер перманентного макияжа 8000 грн,0,0
5942,Мастер маникюра универсал. 6000 грн,0,0
6146,Курс Front-End Developer ТАРИФ 3600 грн./мес *Online группа - 2600 грн./мес,0,0
6146,Курс по Node.JS (Обучение back-end разработке на JavaScript) ТАРИФ 3600 грн./мес *Online группа - 2600 грн./мес,0,0
6146,React JS курс ТАРИФ 3600 грн./мес *Online группа - 2600 грн./мес,0,0
6173," Курс ""QA Automation""",0,0
6173,"Курс ""IT-English""",0,0
6173,"Курс ""Android""",0,0
6173,"Курс ""DevOps""",0,0
6173," Курс ""React.js"" Библиотека JavaScript",0,0
6173," Курс ""Python""",0,0
6173,"Курс ""PHP""",0,0
6173,Курс C#/.Net,0,0
6173," Курс ""Java""",0,0
6173,"Курс ""Front-End""",0,0
6173,Основы разработки ПО,0,0
6173," Курс ""Data Science"" Анализ данных на Python",0,0
6173," Курс ""Full Stack Developer""",0,0
6173," Курс ""QA Manual""",0,0
6173,"Курс ""Basic System Administration",0,0
6181,IT-курс для детей,0,0
6181,"Основы программирования и веб-разработка (JavaScript, HTML, CSS)",0,0
6181,Тестирование программного обеспечения QA/QC,0,0
6181,Введение в программирование на языке Java,0,0
6181,Основы программирования на языке C++,0,0
6181,"Программирование на JavaScript (Front end, ES-2021, Vue.js, Serverless App)",0,0
6181,"Основы Back end разработки и язык PHP (DB, SQL, CMS, WordPress)",0,0
6181,Практикум - разработка проекта в портфолио,0,0
6181,Программирование на языке Java,0,0
6181,GameDev / Разработка игр,0,0
6181,Unity,0,0
6181,Язык SQL и система управления базами данных MySQL,0,0
6181,Бизнес анализ (BA),0,0
6181,Креативное мышление,0,0
6181,Работа с криптовалютой,0,0
6193,Web-дизайн 8 недель (48 часов)  2000 грн. в месяц  Всего: 4000 грн.,0,0
6193,Front-end разработка. JavaScript 12 недели (72 часа)  2500 грн. в месяц  Всего: 7500 грн.,0,0
6193,Front-end разработка. Vue JS 12 недели (72 часа)  3000 грн. в месяц  Всего: 9000 грн.,0,0
6193,Back-end разработка. Node.js 8 недель (48 часов)  3000 грн. в месяц  Всего: 6000 грн.,0,0
6193,UI UX дизайн 8 недель (48 часов)  2000 грн. в месяц  Всего: 4000 грн.,0,0
6193,Программирование на языке C# 9 недель (54 часа)  2000 грн. в месяц  Всего: 4500 грн.,0,0
6193,Программирование на платформе Java SE 9 недель (54 часа)  2000 грн. в месяц  Всего: 4500 грн.,0,0
6193,Программирование в среде Android 8 недель (48 часов)  2000 грн. в месяц  Всего: 4000 грн.,0,0
6193,Интернет маркетинг 8 недель (48 часов)  2400 грн. в месяц  Всего: 4800 грн.,0,0
6193,Профессиональный пользователь ПК 9 недель (54 часа)  1760 грн. в месяц  Всего: 3960 грн.,0,0
6193,Курсы для детей,0,0
6201,Курс SEO-оптимизации 22 занятия по 3 часа Длительность: 2.5 месяца Стоимость: 12 640 грн или 2 платежа по 6320 грн,0,0
6201,"Курс обучения SMM 22 занятия Длительность: 2,5 месяца Стоимость: Стоимость: 10240 грн или 3 платежа по 3413 грн",0,0
6201,"Курс интернет-маркетинга 9 занятий по 4,5 часа Длительность: 2 месяца Стоимость: 6000 грн или 2 платежа по 3000 грн.",0,0
6201,Курс контекстной рекламы (PPC) 17 занятий по 3 часа Длительность 2 месяца Стоимость: 9040 грн или 2 платежа по 4520 грн.,0,0
6201,"Курс копирайтинга 18 занятий по 3 часа Длительность: 2,5 месяца Стоимость: 5750 грн или 2 платежа по 2875 грн.",0,0
6201,Курс HARD SEO 6 занятий по 3 часа Длительность 6 недель Стоимость курса: 9400 грн до 6 января Два платежа по 4700 грн,0,0
6201,"Таргетинг - реклама в Facebook, Instagram 10 занятий по 3 часа Длительность: 2.5 месяца Стоимость: 7680 грн или 2 платежа по 3840 грн.",0,0
6201,Курс WEB-дизайна 32 занятия по 3 часа Длительность: 4 месяца Стоимость: 13440 грн или 4 платежа по 3360 грн.,0,0
6201,"Курс графического дизайна (Photoshop, Illustratro, Corel Draw) 15 занятий по 4,5 часа Длительность 4 месяца Стоимость: 9760 грн 3 платежа по 3253 грн.",0,0
6201,"Курс Front-End 22 занятия по 3 часа Длительность: 3,5 месяца Стоимость: 10 400 грн или 3 платежа по 3467 грн.",0,0
6201,"Курс тестировщика (QA) 14 занятий по 3 часа Длительность: 1,5 месяца Стоимость: 8400 грн или 2 платежа по 4200 грн.",0,0
6212,Курс Front-End + Full Stack розробка Тривалість курсу: 6 місяців Вартість курсу: 2500грн/місяць.,0,0
6212,Курс Python (Пітон) - Основи Вартість курсу: 4500 грн за курс,0,0
6212,Основи Front-End Курс верстки сайтів для новачків Вартість курсу 6500 грн за курс.,0,0
6225,Standart 10 000 грн,0,0
6225,Premium 13 000 грн,0,0
6225,VIP  21 000 грн / 24 000 грн,0,0
6293,ДЕТСКАЯ ПРАКТИЧЕСКАЯ  ПСИХОЛОГИЯ 2600 грн./ модуль Продолжительность:  6 месяцев,0,0
6293,ЭМОЦИОНАЛЬНОЕ ВЫГОРАНИЕ. СИСТЕМНЫЙ ПОДХОД  ОНЛАЙН 1800 грн. Продолжительность:  4 вебинара,0,0
6293,АРТ ТЕРАПИЯ В РАБОТЕ С ДЕТЬМИ И ПОДРОСТКАМИ  2600 грн./ модуль Продолжительность:  6 месяцев,0,0
6293,ТЕОРИЯ И ПРАКТИКА  АРТ-ТЕРАПИИ 2600 грн./ модуль Продолжительность:  6 месяцев,0,0
6293,ОСНОВЫ ПСИХОАНАЛИЗА  ОНЛАЙН 2800 грн. Продолжительность:  16 ак.часов,0,0
6293,МЕТОДЫ АРТ-ТЕРАПИИ В  ПСИХОЛОГИЧЕСКОМ КОНСУЛЬТИРОВАНИИ  2400 грн.    2400 грн. Продолжительность:  12 ак.часов   ,0,0
6293,КУРСЫ ПРАКТИЧЕСКОЙ ПСИХОЛОГИИ  ОНЛАЙН 2400 грн./ мес   Продолжительность:  2 месяца,0,0
6293,ОСНОВЫ ПСИХОСОМАТИКИ  ОНЛАЙН  2800 грн. Продолжительность:  12 ак.часов,0,0
6293,РАБОТА С СИМВОЛАМИ В ПСИХОЛОГИЧЕСКОМ КОНСУЛЬТИРОВАНИИ ОНЛАЙН 2400 грн.   Продолжительность:  12 ак.часов,0,0
6293,ОСНОВЫ КОГНИТИВНО - ПОВЕДЕНЧЕСКОЙ ПСИХОТЕРАПИИ  ОНЛАЙН  3400 грн.  Продолжительность: 12 ак.часов,0,0
6293,"ПСИХОЛОГИЯ В РАБОТЕ ЮРИСТА 2500 грн./ блок   Продолжительность:  1,5 месяца",0,0
6293,ОСНОВЫ ГЕШТАЛЬТ- ТЕРАПИИ ОНЛАЙН 2400 грн. Продолжительность:  12 ак.часов,0,0
6353,Универсальный мастер маникюра,0,0
6700,Школа маникюра,0,0
6700,Школа косметологии от 900 грн/месяц.,0,0
6700,Школа эстетической косметологии,0,0
6700,Школа бровей и ресниц,0,0
6700,Школа визажа,0,0
6700,Школа моды и стиля,0,0
6700,Школа шитья,0,0
6700,Школа массажа и spa,0,0
6700,Школа парикмахеров,0,0
6835,Програмування,0,0
6835,Дизайн,0,0
6835,Маркетинг,0,0
6835,Бізнес,0,0
6835,Кібербезпека,0,0
6835,ІТ-курси для дітей,0,0
6835,Програмування для дітей,0,0
6835,Робототехніка для дітей,0,0
390,Тестировние,70,0
390,Python,150,0
390,Архитектура ПО,0,0
390,Java,0,0
390,Web,0,0
390,Net,0,0
390,QA Automation,0,0
390,Big Data,0,0
390,Бизнес-анализ,0,0
390,Системный анализ,0,0
390,UML,0,0
390,BPMN,0,0
405,Python,0,0
623,Жесткий менеджмент. СЕО в условиях новой экономики,0,0
623,Digital Marketing,0,0
623,Prodigy Finance 3.0,0,0
623,Brand Underdog,0,0
623,Love Level,0,0
623,Marketing Core,0,0
623,Branding & Marketing Launch,0,0
623,Backup,0,0
652,Java Basics,0,0
652,Java OOP,0,0
652,Java EE/WEB,0,0
661,Профессия “Frontend-разработчик”,000,00
661,Профессия “Backend-разработчик”,000,00
661,Профессия “FullStack-разработчик”,000,00
661,Профессия “Интернет-маркетолог”,000,00
661,Профессия “Android-разработчик”,000,00
665,Интернет Маркетолог,0,0
665,Курс SMM,0,0
665,Курс SEO,0,0
665,Курс PPC,0,0
671,ОСНОВЫ ПРОГРАММИРОВАНИЯ НА JAVA (JAVA ПАДАВАН),0,0
671,КУРС ПО JAVA CORE И OOP АЛГАРИТМЫ И СТРУКТУРЫ ДАННЫХ (JAVA ДЖЕДАЙ),0,0
671,ТРЕНИНГ ПО FRAMEWORKS КОМАНДНОЙ РАБОТЕ И WEB (JAVA МАГИСТР),0,0
671,JAVA СЕРТИФИКАЦИЯ,0,0
671,JAVA МЕНТОР,0,0
676,Веб-Дизайнер: Счастливый Билет в Таиланд,0,0
676,Онлайн-курс по основам верстки HTML/CSS с проверкой ДЗ и консультациями экспертов,0,0
676,Онлайн-курс по основам веб-дизайна с проверкой ДЗ и консультациями экспертов,0,0
676,Векторная графика в веб-дизайне за 4 недели,0,0
676,Уроки и видео по дизайну и разработке сайтов / WAYUP Premiere,0,0
676,Верстка реального заказа моей компании,0,0
676,PHP и Laravel за 5 недель,0,0
676,Фрилансер: Большая Игра,0,0
676,JavaScript: Новый Уровень,0,0
676,Освой frontend-разработку с нуля на самом популярном языке программирования в вебе.,0,0
676,Графический Дизайнер: Вектор Бренда,0,0
678,Фронтенд-разработчик,0,0
678,React-разработчик,0,0
678,HTML и CSS. Профессиональная вёрстка сайтов,0,0
678,HTML и CSS. Адаптивная вёрстка и автоматизация,0,0
678,JavaScript. Профессиональная разработка веб-интерфейсов,0,0
678,JavaScript. Архитектура клиентских приложений,0,0
678,React. Разработка сложных клиентских приложений,0,0
678,PHP. Профессиональная веб-разработка,0,0
678,PHP и Yii. Архитектура сложных веб-сервисов,0,0
678,Node.js. Разработка серверов приложений и API,0,0
678,Анимация для фронтендеров,0,0
678,Вёрстка email-рассылок,0,0
692,Курси програмування Java Complex,0,0
692,Курси програмування JavaScript Complex,0,0
692,Курси програмування Python Complex,0,0
692,Курси програмування Fullstack Complex,0,0
692,Курси програмування Front End Complex,0,0
692,Курси тестування QA/QC,0,0
708,PM - 7 100 грн.,0,0
708,Курсы PPC – 9200 грн,0,0
708,QA - 12 000 грн.,0,0
708,UI/UX design - 8 200 грн.,0,0
708,SMM - 8000 грн.,0,0
708,Графический дизайн - 8 000 грн.,0,0
708,JAVASCRIPT - 6 500 грн.,0,0
708,SEO - 8 000 грн.,0,0
708,Front-end(HTML/CSS + JS) - 8 200 грн.,0,0
708,Photoshop + Illustrator - 5 000 грн.,0,0
708,Интернет-маркетинг - 10 000 грн.,0,0
708,TikTok - 7 500 грн.,0,0
723,МАРКЕТИНГ,0,0
723,ПРОДАЖИ,0,0
723,БИЗНЕС И ФИНАНСЫ,0,0
723,РАЗВИТИЕ ПЕРСОНАЛА,0,0
723,ЛИЧНАЯ ЭФФЕКТИВНОСТЬ,0,0
723,PR,0,0
723,ГРАЖДАНСКАЯ АКТИВНОСТЬ,0,0
735,Email-маркетинг. Основы,110,0
737,EXCEL: БИЗНЕС-АНАЛИЗ И ПРОГНОЗИРОВАНИЕ,110,24
750,Excel,110,15
801,Создание сайтов. Веб-разработка HTML + CSS + Javascript 9 месяцев,0,0
801,"Основы интернет-маркетинга: SEO, SMM Научим, как обойти конкурентов 4 месяца",0,0
801,Я - видеоблогер Основы видеоблогинга и видеомонтажа 3 месяца,0,0
801,Робототехника Arduino и 3D печать 9 месяцев 3600 грн.,0,0
801,Основы ПК. Основы компьютерной грамотности 2 месяца 1200 грн/мес,0,0
801,Родительский клуб 1 час бесплатно,0,0
801,Курс онлайн Робототехника Arduino 300 грн одно занятие,0,0
830,SEO: Business & Marketing,1300,33
832,СИСТЕМНЫЙ НАВЫК ПРОДВИЖЕНИЯ ЛЮБЫХ САЙТОВ ЗА 9 НЕДЕЛЬ,360,8
837,Скоринг Семантики,70,11
909,Курсы MS Excel - Эксперт,220,10
909,"Курсы Продвижение бизнеса в Facebook, Instagram. Таргетированая реклама",220,10
935,ВИЗУАЛЬНОЕ ПРОГРАММИРОВАНИЕ НА SCRATCH,128,16
935,ПРОГРАММИРОВАНИЕ НА KODU GAME LAB,128,16
935,ПРОГРАММИРОВАНИЕ КОМПЬЮТЕРНЫХ ИГР,128,16
935,ПРОГРАММИРОВАНИЕ В MINECRAFT,128,16
935,ПРОГРАММИРОВАНИЕ НА PYTHON,128,16
935,СОЗДАНИЕ WEB-САЙТОВ (HTML И CSS),128,16
935,ПРОГРАММИРОВАНИЕ НА JAVASCRIPT,128,16
935,ПРОГРАММИРОВАНИЕ НА JAVA,128,16
937,Основы ВЕБ программирования,55,10
968,BASIC,300,20
968,STANDARD,359,20
968,PREMIUM,450,20
970,Basic,1499,46
970,PREMIUM,3299,46
2021,SMM на 100%,350,18
2021, FbAds нa 100%,0,0
2021,SMM(СММ)-аудит (Социальных страниц) бизнеса,0,0
2021,SMM продвижение бизнеса в социальных сетях Facebook / Instagram,0,0
2021,Корпоративные тренинги по web-маркетинга (SEO & SMM) для бизнеса,0,0
2021,Экспресс-курс SMM на 100% и интернет-маркетинга для начинающих,0,0
2021,Практический курс контекстной рекламы GoogleAds на 100% во Львове,0,0
3054,Веб-разработка / Создание сайтов,000,00
3054,Языки программирования,000,00
3054,Мобильная разработка,000,00
3054,Базы данных,000,00
3054,Дизайн / Веб-дизайн,000,00
3054,Маркетинг / Продвижение,000,00
3074,Выход на глобальный рынок,000,13
3074,«Уберизация» бизнеса,000,15
3074,Автоматизация бизнес процессов,000,20
3074,Антикризисная коммуникация,000,14
3074,Инновационные решения для роста продаж,000,12
3074,Принципы делегирования для лидеров,000,13
3074,Управление командой в условиях неопредел,000,10
3074,Подготовка бизнеса к продаже,000,7
3074,Управляемое банкротство,000,5
3074,Внедрение совета директоров,000,12
3074,Секреты успеха Skyeng,000,14
3074,Как защитить данные компании в условиях,000,10
3074,Финансовый менеджмент в кризис,000,8
3074,Привлечение клиентов при низком спросе,000,5
3074,Бизнес-модель быстрого роста,000,41
3074,Умная франшиза,000,14
3188,Бизнес: от старта до масштабирования,000,00
3188,Digital-маркетинг,000,00
3188,Клиентский сервис межпланетного уровня,000,00
3188,Организация системы продаж на высшем уровне,000,00
3188,Актуальные вопросы о бизнесе,000,00
3188,Выход на другие рынки. Создание оргструктуры. Финансовая модель. P&L,000,00
3188,Менеджмент. Управление командами офлайн/онлайн.,000,00
3188,Как построить бизнес на поколения с помощью франшизы,000,00
3188,Как масштабировать бизнес с помощью личного бренда,000,00
3191,Зміцнення викладання та організаційного управління в університетах,000,00
3191,Основи управління командами та проєктами в IT,000,00
3191,Стартуємо до успішної школи,000,00
3191,Основи Web UI розробки,000,00
3191,Бізнес-дизайн,000,00
3191,Цілісний маркетинг,000,00
3191,Курс письменницької майстерності,000,00
3191,Економіка на кожен день,000,00
3191,Житло та житлова політика:,000,00
3191,Організація адвокаційної кампанії на місцевому рівні,000,00
3191,Практична соціологія для професіоналів медіа,000,00
3191,Нова фізична культура,000,00
3191,Курс письменницької майстерності,000,00
3191,Нова фізична культура: Степ-аеробіка,000,00
3191,Бізнес-дизайн,000,00
3191,Цілісний маркетинг,000,00
3191,Вступ до LEAN,000,00
3191,Менеджмент медичного підприємства,000,00
3191,Англійська для початківців. Elementary level (A1-A2),000,00
3191,Основи фінансів та інвестицій,000,00
3191,Дистанційна робота для публічних службовців,000,00
3191,Англійська для кар'єрного зростання,000,00
3191,Англійська для медіаграмотності,000,00
3191,Глибинне навчання через трансформаційну педагогіку,000,00
3191,Українська за 27 уроків,000,00
3191,Англійська для бізнесу та підприємництва,000,00
3191,Англійська для журналістів,000,00
3191,Антикризовий менеджмент,000,00
3191,Основи управління командами та проєктами в IT,000,00
3194,Курсы английского языка для карьеры,0,0
3194,Английский для карьерного роста,000,40
3194,Английский для бизнеса и предпринимательства,000,40
3194,Английский для журналистов,000,40
3194,Карьерные решения: от осознания к действию,000,30
3194,"Планирование карьеры: ваша карьера, ваша жизнь",000,30
3194,Усиление личного бренда и сети связей в LinkedIn,000,7
3194,Прокачка резюме,000,2
3194,Создание сопроводительного письма,000,1
3194,Видеокурс «Skills Lab: Успешная карьера»,000,10
3194,Курсы для населения от Государственной службы занятости,000,1
3194,Курс для женщин «С места в карьеру»,000,5
3194,Курс для лиц с инвалидностью «Ты можешь все! Возможности безграничны!»,000,00
3196,"Марафон ""Букеты на каркасах"" ",00,60
3196,Базовый курс,000,45
3196,Модульный курс,000,360
3196,Коммерческие букеты,000,60
3196,Свадебная флористика,000,00
3196,Флористическая аранжировка автомобиля,000,00
3196,Свадебные конструкции,000,00
3196,"Подвесная композиция ""Облако""",000,00
3198,Digital Dolina,000,00
3198,Madlab: кратно ускорь стартап за 7 недель,000,00
3198,Акселератор образовательных проектов,000,00
3198,Акселератор Digital-проектов,000,00
3198,Внутреннее предпринимательство,000,00
3200,Продакт-менеджмент с 0 до PRO,000,360
3200,Level-up для Senior и CPO,000,00
3200,"""Как быть продактом""",000,160
3200,Менеджмент Mobile-продуктов,000,00
3200,Менеджмент AI/BigData-продуктов,000,00
3200,Аналитик с 0 до PRO,000,360
3200,Аналитика с 0,000,150
3200,Навыки A/B-тестирования,000,00
3200,Старт в SQL для анализа данных,000,00
3200,"Python, BI и BigData",000,150
3200,Основы Python,000,00
3200,Data Scientist,000,150
3200,Визуализация данных: Tableau и PowerBI,000,00
3200,Программирование на Java и Android,000,360
3200,Программирование на Android,000,150
3200,Программирование для старшеклассников,000,00
3200,Основы Web-разработки,000,00
3200,Интернет-маркетолог,000,150
3200,"Таргетолог (Instagram, Facebook, ВКонтакте)",000,00
3200,Контекстная реклама и SEO,000,00
3200,SMM-менеджер и создание лендингов,000,00
3202,"Курс Таргетинг в Instagram, Facebook и Vkontakte",000,00
3202,Курс SMM-маркетолог,000,00
3202,Курс Бренд-маркетолог,000,00
3202,Курс Digital Marketing,000,00
3202,Курс Контент-маркетолог,000,00
3202,Курс Digital Marketing Director,000,00
3202,Курс Продвижение в YouTube,000,00
3202,Курс Creative Presentation,000,00
3202,Growth Hacking Marketing,000,00
3202,Бесплатные курсы по digital,000,00
3202,Интенсивный курс по контент маркетингу,000,00
3202,Курс по Брендингу,000,00
3204,3-месячный практический курс по самостоятельному запуску онлайн-школы,000,00
3204,2-месячный курс для начинающих фрилансеров и владельцев онлайн-школ,000,00
3204,"Практический курс по работе с платформой Геткурс для начинающих администраторов, маркетологов и основателей онлайн-школ",000,00
3204,2-месячный курс для начинающих и опытных копирайтеров,000,00
3204,Менеджер удаленного отдела продаж,000,00
3204,Создание лендингов на Getcourse.Прототип. Дизайн. Вёрстка.,000,00
3204,Экспресс-курс по выбору удалённой профессии. 13 уроков по пяти онлайн направлениям.,000,00
3204,МАРАФОН «ТРАМПЛИН ДЛЯ КОПИРАЙТЕРА»  3-х дневный практикум по маркетингу и текстам для новичков,000,00
3204,Мастер-классы для начинающих и опытных фрилансеров,000,00
3206,Курс Профессия: интернет-маркетолог,000,00
3206,Курс Профессия: личный помощник,000,00
3206,Курс SMM-менеджер,000,00
3206,Курс Интернет-маркетолог,000,00
3206,Курс Профессия: smm-менеджер,000,00
3206,Курс Профессия: копирайтер-маркетолог,000,00
3206,Курс Профессия: трафик-менеджер,000,00
3206,Курс Личный помощник,000,00
3206,Таргетолог,000,00
3209,Курсы на профессию SEO-специалиста,0000,00
3209,Курс Интернет-маркетолог с нуля: как стать мастером на все руки,000,00
3209,Курс Базовое SEO с нуля,000,00
3209,Курс Google Adwords: обучение контекстной рекламе,000,00
3209,Курс Азы SERM,000,00
3209,Курс Маркетинг без бюджета,000,00
3209,Курсы как научиться зарабатывать в Интернете,000,00
3209,Курсы по SMM и таргету,000,00
3209,Курсы по копирайтингу,000,00
3209,Курсы по рекламе,000,00
3209,Курсы по созданию сайтов,000,00
3211,"Курс Специалист по трафику, трафик-менеджер",000,00
3211,Курс Идеальный Landing Page 3.0,000,00
3211,"Курс Специалист по продвижению в социальных сетях, SMM-менеджер",000,00
3211,Видеокурс Интернет-маркетолог 3.0,000,00
3211,Курс Яндекс.Директ 2.0,000,00
3211,Курс Идеальный E-mail маркетинг для вашего бизнеса,000,00
3211,Курс Специалист по продвижению онлайн-школ,000,00
3211,Курс Web-аналитик,000,00
3211,Видеокурс Инфомаркетинг и автоматические воронки продаж,000,00
3211,"Курс Специалист по рекламе в социальных сетях, таргетолог",000,00
3211,Видеокурс SEO-оптимизатор,000,00
3211,Курс Азы сплит-тестирования для новичков,000,00
3211,Видеокурс CRM-маркетолог,000,00
3211,Курс Instagram-маркетолог 2.0,000,00
3211,Курс Специалист по продвижению в Youtube,000,00
3211,Курс Специалист по продвижению в TikTok,000,00
3211,Курс Специалист по контекстной рекламе,000,00
3213,АРЕНА ОТКРЫТАЯ КОНФЕРЕНЦИЯ ДЛЯ ВЕБМАСТЕРОВ. ЖИВОЕ ОБЩЕНИЕ И ОБУЧЕНИЕ ДЛЯ ВЫХОДА НА НОВЫЙ УРОВЕНЬ В САЙТАХ.,000,00
3213,ТРЕНАЖЕРКА ПОЛУЧАЙТЕ БОЛЬШЕ ТРАФИКА И ДОХОДА НА САЙТАХ ЗА СЧЕТ ПОСТОЯННОЙ ПРОКАЧКИ ЗНАНИЙ,000,00
3213,ЯНДЕКС ДЗЕН ЗАРАБАТЫВАЙ В ЯНДЕКС.ДЗЕН ОТ 30 000 ДО 200 000 РУБ. УЖЕ ЧЕРЕЗ 2 МЕСЯЦА,000,00
3213,САЙТ-КАПИТАЛ СТАНЬТЕ ВЛАДЕЛЬЦЕМ САЙТА С ДОХОДОМ ОТ 100% ГОДОВЫХ,000,00
3213,СПАРТА САЙТ ЗА 2 МЕСЯЦА В ЖЕСТКИХ УСЛОВИЯХ СПАРТЫ,000,00
3213,НАЧАЛО САЙТ С НУЛЯ ЗА 2 МЕСЯЦА ДЛЯ НАЧИНАЮЩИХ,000,00
3215,Курс Как зарабатывать в Instagram,000,00
3215,Курс Специалист по таргетированной рекламе,000,00
3215,Курс Дизайн и Photoshop для социальных сетей,000,00
3215,Курс SMM-специалист ВКонтакте,000,00
3215,Курс Специалист по контекстной рекламе,000,00
3217,Курс Личный помощник предпринимателя,000,00
3217,Курс Психология личной эффективности,000,00
3217,Курс Таргетолог Facebook & Instagram,000,00
3217,Первый шаг на пути к удаленной работе,000,00
3217,Курс Администратор Instagram,000,00
3217,Курс PRO сайты: Tilda от А до Я,000,00
3217,Курс PROдающий дизайн,000,00
3219,Курс Специалист по рекламе Вконтакте,000,00
3219,Мастер-класс Основы профессии: специалист по рекламе,000,00
3219,Тренинг Секреты высокой продуктивности,000,00
3219,Курс Продвижение и продажи в Instagram,000,00
3219,Курс Школа удалённых профессий,000,00
3221,Курс Формула Прибыли 3.0,00,00
3221,Курс Введение в маркетинг,000,00
3221,Курс Data Driven Marketing,000,00
3221,Видеокурс Маршрут построен,000,00
3221, Видеокурс Маркетинг в HR,000,00
3223,курсы SMM,000,00
3225,Вебинар Таргетолог Вконтакте,000,00
3225,Вебинар Таргетолог Instagram + Facebook,000,00
3225,Вебинар Специалист по автоворонкам,000,00
3225,Вебинар Как стать таргетологом в TikTok,000,00
3225,Компьютерная грамотность и безопасность в интернете,000,00
3225,Интернет-маркетолог,000,00
3225,Продюсер онлайн-курсов,000,00
3225,Таргетолог UNI,000,00
3225,Администратор аккаунтов в Instagram,000,00
3225,Таргетолог TikTok,000,00
3225,Специалист по торговле на Амазон,000,00
3225,Менеджер онлайн-продаж,000,00
3228,Курс Правильные_посты,000,00
3230,Вебинар Самостоятельное создание сайта с нуля,000,00
3230,Вебинар Самостоятельное создание интернет-магазина с нуля,000,00
3230,"Бесплатный вебинар: Франшиза, как инструмент роста вашего бизнеса",000,00
3230,Бесплатный вебинар: 15 инструментов SEO-продвижения,000,00
3230,Бесплатный вебинар: SEO продвижение сайта своими руками,000,00
3233,Курс «Digital PR & Reputation Management»,000,00
3233,Курс «Social Media Marketing»,000,00
3233,Курс «Введение в Digital CRM»,000,00
3233,Курс «CPA Marketing»,000,00
3233,Курс «Интегрированные коммуникации»,000,00
3233,Курс «Креативный бриф. Оценка креатива»,000,00
3233,Курс «Видеоблоги для бренда»,000,00
3233,Курс «Подготовка специальных проектов в Digital»,000,00
3233,Курс «Уровень здоровья бренда в digital»,000,00
3233,Курс «Communication Strategy & Digital Media Planning»,000,00
3233,Курс «Digital Branding»,000,00
3233,Курс «Я — профессионал. Путь мастера»,000,00
3233,Курс «Ad fraud & Brand safety»,000,00
3235,Курс Системный аналитик PRO,000,00
3235,Курс Data-Driven Менеджмент,000,00
3235,"Курс Unit-экономика, метрики и data insights",000,00
3235,Курс Профессия Product Manager,000,00
3235, Курс Профессия Project Manager PRO в IT,000,00
3235,Курс Soft Skills для digital-менеджеров,000,00
3235,Тренажёр product-менеджера,000,00
3235,Курс AI Product Manager,000,00
3235,Big Data для менеджеров,000,00
3235,Курс Digital HR,000,00
3237,Мастер-класс Поток клиентов через таргетированную рекламу,000,00
3237,Курс Профессия Копирайтер,000,00
3237,Курс SMM-профессионал,000,00
3237,Курс Таргетированная реклама,000,00
3237,Тренинг SMM-2020,000,00
3239,Курс Контент-маркетинг,000,00
3239,Курс Вокал,000,00
3239,Курс Motion-design,000,00
3239,"Курс ""Skillbox"" Как делать контент для YouTube",000,00
3239,Курс Видеомаркетинг: создание и продвижение видео,000,00
3239,"Курс ""AdAurum Academy"" Акрил современный",000,00
3239,"Курс ""AdAurum Academy"" Urban-скетчинг",000,00
3239,"Курс ""AdAurum Academy"" Основы фотографии",000,00
